order_id,order_date,order_customer,item_category,item_vendor,order_item,order_price,order_qty,delivery_date,delivery_address
PO-1234,2021-06-07,Michael Livingston,離散式元件,ROHM,VS5V0BC1ES,18.900000000000002,2573,2021-08-09,"60160 Christina Field
Kellyville, TN 64362"
PO-1235,2022-05-10,Ryan Smith,類比-IC,Monolithic Power Systems,MP2965,259.35,2801,2022-06-12,"Unit 0589 Box 9109
DPO AP 65378"
PO-1236,2021-10-16,Alexander Kelly,非光學傳感器,TDK InvenSense,ICM20602,14.700000000000001,2215,2022-06-18,"92375 John Tunnel
North Robertburgh, RI 90366"
PO-1237,2022-06-01,Carla Edwards,非光學傳感器,ams OSRAM,TMD2635,306.6,1622,2022-06-03,"7302 Hunt Groves Suite 289
Hollowayton, MA 04018"
PO-1238,2021-07-25,Richard Lee,微型組件,Credo,CFD60801,171.15,1114,2021-11-01,"8225 Garcia Spring
Vegaville, MD 58114"
PO-1239,2022-05-23,Michael Jones,記憶體,GigaDevice,GD5Fxx,141.75,1415,2022-07-01,"820 Martinez Union Suite 074
West Glenn, WA 42232"
PO-1240,2021-06-10,Corey Davis,類比-IC,Skyworks,SKY66430-11,113.4,1214,2021-09-03,"Unit 8175 Box 7553
DPO AA 59092"
PO-1241,2021-08-18,Christopher Scott,類比-IC,Torex Semiconductor,XC9272 Series,12.600000000000001,1624,2022-05-18,"067 Mills Via Apt. 963
Brittanyfort, MS 97250"
PO-1242,2022-03-06,Jermaine Mcpherson,類比-IC,STMicroelectronics,ESDCAN03-2BWY,92.4,1998,2022-06-30,"483 Cathy Burgs Apt. 986
Jacquelineview, NY 60817"
PO-1243,2022-02-25,Judy Cooper MD,類比-IC,AnDAPT,AnD8400,109.2,1474,2022-04-30,"29062 Brett Springs
Lake Jamesburgh, VA 22092"
PO-1244,2021-04-23,Francisco Larsen,測試及測量,Rohde & Schwarz,HMC8015,19.95,2863,2021-06-04,"002 Johnson Freeway Suite 892
Sierraborough, MI 23640"
PO-1245,2021-12-04,Deborah Miller,記憶體,STMicroelectronics,Memories,297.15000000000003,2067,2022-05-10,"9294 Travis View Apt. 127
Lake Steven, AZ 60303"
PO-1246,2021-07-24,Wendy Hood,類比-IC,STMicroelectronics,STSPIN240,91.35000000000001,2852,2021-12-26,"23067 Diamond Keys Suite 300
South Kimberlyport, MI 06477"
PO-1247,2021-10-07,David Lopez,積體電路-IC,Lattice,MachXO2,214.20000000000002,2236,2022-02-12,"3776 Norma Junctions Apt. 906
Chungfort, DC 65601"
PO-1248,2021-12-11,Christopher Salinas,非光學傳感器,ams OSRAM,TMF8801,86.10000000000001,1282,2022-01-25,"46455 Albert Stravenue Suite 315
Austinborough, SD 73099"
PO-1249,2022-03-13,Annette Weaver,非光學傳感器,ams OSRAM,AS7026,102.9,2835,2022-05-28,"07941 Jennifer Estate Suite 287
North Christina, AR 79336"
PO-1250,2021-09-15,Cory Sharp,非光學傳感器,TDK InvenSense,IAM-20680,207.9,1423,2022-04-07,"193 Sawyer Hills
East Rachelside, OR 45453"
PO-1251,2021-04-18,Stephanie Hutchinson,嵌入式模組,Thales,Cinterion IoT Terminals-EHS6T,281.40000000000003,1891,2022-05-16,"795 Duncan Fall
Robertton, AL 69645"
PO-1252,2022-03-06,Sabrina Olson,光電產品,ams OSRAM,Photodiode & Phototransistor,28.35,1351,2022-04-15,"7387 Evelyn Locks Suite 972
North Michellebury, NH 86129"
PO-1253,2022-03-23,Jane Lyons,光電產品,Melexis,MLX75027,14.700000000000001,1194,2022-04-03,"989 Waller Hills Suite 275
Lindaland, FL 10379"
PO-1254,2021-04-11,James Campbell,積體電路-IC,Lattice,ECP2/M,196.35,2838,2022-02-22,"16544 Baker Pine
Lake Sharonstad, AK 84602"
PO-1255,2021-05-10,James Palmer,類比-IC,ROHM,Linear Regulators,89.25,1424,2021-08-13,"18571 Bailey Plain
Tarabury, DC 09812"
PO-1256,2022-02-24,Mary Barker,機電產品,xMEMS Labs,Montara Series,206.85000000000002,2716,2022-05-01,"3670 Tammy Gardens
Port Ronald, CT 28906"
PO-1257,2021-04-27,David Martin,類比-IC,Monolithic Power Systems,MP175,235.20000000000002,1409,2021-10-18,"PSC 5967, Box 2247
APO AP 94937"
PO-1258,2022-01-09,Jessica Sullivan,離散式元件,KEC,KMA2D4P20SA,227.85000000000002,2200,2022-04-22,"3994 Ryan Tunnel
Port Kellyside, NV 69774"
PO-1259,2022-05-30,Jason Miller,嵌入式模組,Silicon Labs,Series 2 Zigbee SoC,205.8,1479,2022-06-06,"555 Alyssa Junctions Apt. 054
South Phillipville, NE 55348"
PO-1260,2021-12-12,Cole Guzman,微型組件,Marvell,MARVELL 88F3720,106.05000000000001,1979,2022-06-03,"3076 Nichole Roads Apt. 836
South Michaelport, WV 06535"
PO-1261,2021-05-16,Mary Mejia,類比-IC,Lattice,Snap™,259.35,1531,2021-09-05,"3444 Todd River Apt. 252
Robinmouth, IN 33326"
PO-1262,2022-04-16,Heather Cook,離散式元件,UnitedSiC,"UJ3C, UF3C, UF3SC",291.90000000000003,2709,2022-07-01,"PSC 8052, Box 6879
APO AA 87049"
PO-1263,2022-01-06,Spencer Ritter,光電產品,ams OSRAM,BIDOS® Family,274.05,1177,2022-06-12,"3421 Haas Islands
Robertmouth, MI 07746"
PO-1264,2021-07-23,Andrew Allen,類比-IC,STMicroelectronics,ST25DV04K,135.45000000000002,1130,2022-05-30,"6620 Martin Street
Port Thomasshire, GA 72961"
PO-1265,2021-10-13,John Gray,嵌入式模組,Thales,Cinterion IoT Terminals-EHS6T,281.40000000000003,1476,2022-02-01,"58603 Vincent Route Suite 112
Sandrabury, VA 84277"
PO-1266,2021-12-31,Jordan Torres,積體電路-IC,MegaChips,STDP4300,55.650000000000006,1410,2022-02-09,"3987 Holder Station Apt. 195
Gillshire, NY 08597"
PO-1267,2021-06-21,John Roberts,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,1356,2021-10-06,"741 Matthew Rest
Adrianfurt, MN 73417"
PO-1268,2021-10-22,Dalton Chapman,積體電路-IC,Skyworks,Si538x,33.6,1451,2022-03-05,"8155 Daniel Square
Lake Nicholasstad, MT 24164"
PO-1269,2021-07-30,William Lawrence,軟體類,Cyberlink,000,52.5,1412,2022-02-18,"3071 Mary Heights Apt. 418
South Shannon, VT 95790"
PO-1270,2022-01-15,Cynthia Moran,非光學傳感器,ams OSRAM,TMF8801,86.10000000000001,1720,2022-03-15,"Unit 9683 Box 0952
DPO AE 24889"
PO-1271,2022-03-15,Christopher Thomas,類比-IC,Littelfuse,HE3300,282.45,2977,2022-04-18,"83058 David Pine Suite 263
Laurashire, AZ 79547"
PO-1272,2021-09-15,Michael Ortiz,積體電路-IC,Lattice,MachXO2,214.20000000000002,2738,2022-04-18,"3600 Hancock Place
South Joel, NV 11093"
PO-1273,2021-09-23,Lauren Andersen,離散式元件,Littelfuse,LSIC1MO170E1000 Series,119.7,2311,2022-02-15,"6238 Jennifer Summit Suite 630
Lake Alexis, CA 41964"
PO-1274,2021-07-27,Sarah Larson,類比-IC,Lattice,Snap™,259.35,2138,2022-04-05,"925 Simon Rest
Knightport, AK 04543"
PO-1275,2021-12-21,Sarah Jackson,類比-IC,ROHM,BUxxSA5WGWZ,97.65,1158,2022-04-02,"Unit 6698 Box 6398
DPO AP 14916"
PO-1276,2021-08-26,Denise Le,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,2720,2022-04-17,"Unit 6238 Box 3694
DPO AA 54917"
PO-1277,2022-05-04,Timothy Moyer,記憶體,Longsys,P800,33.6,2320,2022-06-04,"8460 Spencer Expressway
New Evan, NH 44577"
PO-1278,2022-02-24,Felicia Porter,記憶體,Longsys,eMMC,287.7,1033,2022-06-29,"Unit 4775 Box 4150
DPO AA 04661"
PO-1279,2021-07-30,Christina Moore,記憶體,STMicroelectronics,M95010-R,162.75,2447,2022-05-31,"09133 Jefferson Key
Johnsberg, NV 44898"
PO-1280,2021-09-18,Cameron Jones,類比-IC,Torex Semiconductor,XC9281 / XC9282,13.65,2942,2022-03-18,"4522 Stevens Inlet Apt. 749
Joseville, CT 00837"
PO-1281,2022-04-21,Charles Nelson,電池,GP,CR2025,99.75,1789,2022-05-27,"95087 Taylor Stream
Lake Angela, IN 99227"
PO-1282,2021-04-08,Hannah Mahoney,非光學傳感器,Melexis,MLX90632,40.95,1525,2021-12-28,"851 Fleming Plains
Michaelfurt, WA 49807"
PO-1283,2021-10-07,Roger Edwards,類比-IC,STMicroelectronics,BALF-NRG-01D3,118.65,1391,2021-12-24,"3026 Jason Flats
Lake Hayden, CO 67579"
PO-1284,2022-03-19,Jonathan Reynolds,積體電路-IC,Lattice,MachXO2,214.20000000000002,2527,2022-06-21,"973 Katherine Crescent
Port George, WA 26114"
PO-1285,2021-12-17,Sarah Gray,離散式元件,UnitedSiC,"UJ3C, UF3C, UF3SC",291.90000000000003,1429,2022-03-20,"91338 Cameron Estate
North Margaretborough, CT 98179"
PO-1286,2021-07-27,Kayla Phillips,類比-IC,Power Integrations,InnoSwitch3-Pro,161.70000000000002,2782,2022-04-06,"771 Brett Mountains
Port Raymond, CT 29614"
PO-1287,2021-09-28,Linda Holland,類比-IC,Monolithic Power Systems,MP26085,66.15,2445,2022-01-26,"USNS Willis
FPO AE 06519"
PO-1288,2021-06-15,Robert Cox,記憶體,GigaDevice,GD5Fxx,141.75,2766,2021-08-17,"61606 Perez Knoll
Port Sharon, TX 09395"
PO-1289,2021-11-05,Matthew Golden,非光學傳感器,ams OSRAM,AS7038RB,97.65,2952,2022-02-02,"7694 Johnson Fords Apt. 891
Brianland, SD 37598"
PO-1290,2021-05-03,Joseph Anderson,類比-IC,Marvell,Alaska 88E1512,28.35,1121,2021-09-14,"9862 Porter Common Suite 658
Camposshire, VT 08950"
PO-1291,2021-08-23,Jacqueline Waller,類比-IC,Monolithic Power Systems,MP6516,24.150000000000002,1176,2021-09-09,"511 Crystal Mountain Apt. 456
North Andrewview, NC 23595"
PO-1292,2022-05-27,Wanda Reynolds,微型組件,Synaptics,CX31988,134.4,2367,2022-06-23,"041 Thomas Ramp
Teresastad, NC 54586"
PO-1293,2021-12-12,Angela Petersen,離散式元件,KEC,MBRD10U200CT,124.95,2427,2022-03-06,"519 Hamilton Stravenue
South Jacob, NJ 62237"
PO-1294,2021-10-14,Barbara Drake,離散式元件,ROHM,SMF20VTR,244.65,2658,2022-04-28,"0641 Madison Heights
Jensentown, NM 07022"
PO-1295,2022-05-19,Ronald Lee,測試及測量,Rohde & Schwarz,FPC1000,126.0,2077,2022-06-29,"67576 Tara Dale Suite 894
New Tinaton, WV 74248"
PO-1296,2022-01-03,Miguel Berry,類比-IC,Littelfuse,SZ1SMB Series,218.4,1009,2022-03-21,"204 Yates Knolls
Johnside, TX 80934"
PO-1297,2022-02-25,Christopher Robertson,機電產品,TDK InvenSense,ICS‐41350,55.650000000000006,1189,2022-03-12,"05294 Jason Ports Apt. 260
Lake Duane, VA 17369"
PO-1298,2022-05-20,David Lee,記憶體,Longsys,eMMC,287.7,2321,2022-06-16,"102 Zachary Path Suite 481
North Gabriel, OR 42740"
PO-1299,2022-01-17,Jordan Herrera,類比-IC,STMicroelectronics,VNH7100BAS,217.35000000000002,1054,2022-03-21,"5849 Jennifer Meadows Apt. 719
New Veronicachester, CO 02177"
PO-1300,2022-04-11,Eugene Jackson,非光學傳感器,Superior Sensor Technology,FM Series,64.05,2656,2022-06-10,"3453 Jermaine Locks Apt. 063
North Danielbury, VA 25218"
PO-1301,2022-04-12,Robert Miller,嵌入式模組,Thales,EXS82-W,160.65,1293,2022-06-02,"322 Wright Field Apt. 069
Lake Cindy, IN 93659"
PO-1302,2022-01-04,Michael Wilson,嵌入式模組,Thales,ELS61,238.35000000000002,1920,2022-01-19,"043 Jackson Groves Apt. 778
Elizabethtown, MO 76941"
PO-1303,2022-02-19,Mark Bowman,積體電路-IC,Lattice,ECP3,93.45,2167,2022-05-18,"113 Chase Lights Suite 517
North Christopherton, NE 04897"
PO-1304,2021-09-10,Jeffery Thomas,類比-IC,AXElite,AX3112,283.5,2070,2021-12-20,"8775 Joseph Ports
North Garretthaven, NJ 89002"
PO-1305,2021-10-14,Jason Robinson,記憶體,Longsys,P800,33.6,2420,2022-03-15,"23692 Davidson Well
West Tiffanyburgh, AK 20420"
PO-1306,2021-04-18,Victor Torres,類比-IC,Power Integrations,InnoSwitch3-Pro,161.70000000000002,2405,2022-05-08,"120 Gregory Forges Suite 320
Port Rebecca, IN 48939"
PO-1307,2021-04-10,Mason Butler,嵌入式模組,Silicon Labs,BGX13S22GA,150.15,2280,2021-08-13,"6151 Singleton Rue
Ronaldchester, IA 70367"
PO-1308,2021-04-06,Kevin Cruz,嵌入式模組,BARAJA,G6_Sensor Pamphlet,60.900000000000006,1463,2021-10-05,"USNV Mullins
FPO AA 66464"
PO-1309,2022-03-11,Heather Whitehead,嵌入式模組,Silicon Labs,EFR32ZG,286.65000000000003,2338,2022-05-23,"91649 Steve Inlet
West Julieburgh, ID 59024"
PO-1310,2021-09-27,Caitlin Daniels,類比-IC,Monolithic Power Systems,MP175,235.20000000000002,2374,2022-03-16,"8652 Jordan Fall
Christinamouth, TN 05503"
PO-1311,2021-04-01,Bridget Camacho,嵌入式模組,USI,WM-BN-BM26_A,18.900000000000002,1377,2021-05-15,"284 Lisa Freeway
Robertton, DC 36541"
PO-1312,2022-01-16,Dominique Schneider,連接器,Credo,Bald Eagle Retimer,163.8,2868,2022-01-21,"46937 Kathleen Light Apt. 732
Lake Christinetown, ME 73539"
PO-1313,2021-12-27,David Cummings,非光學傳感器,ams OSRAM,CCS811,241.5,2774,2022-05-02,"937 Johnson Gateway
Danielfurt, FL 83788"
PO-1314,2022-05-17,Norma Miller,記憶體,Kingston Technology,KSM32RS8/16MER,25.200000000000003,1357,2022-06-15,"2173 Orozco Square Suite 127
West Pattyfort, PA 24772"
PO-1315,2021-10-20,Jordan Weber,非光學傳感器,TDK InvenSense,IAM-20680HP,253.05,1029,2022-01-27,"4106 Ritter Passage
New Jeremiahstad, NY 79836"
PO-1316,2022-02-27,Amanda Rocha,連接器,Credo,Raptor 100 DSP,260.40000000000003,2319,2022-06-18,"6909 Martin Mission
West Veronica, NC 32372"
PO-1317,2021-12-08,Justin Butler,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,1501,2022-04-26,"USCGC Mason
FPO AA 22755"
PO-1318,2022-05-08,April Guzman DDS,電池,GP,GP Supercell Carbon Zinc AA,122.85000000000001,2731,2022-06-30,"16840 Moore Islands Apt. 034
South Timothy, IN 74992"
PO-1319,2021-08-08,Julie Johnson,嵌入式模組,Summit Wireless,Summit SWS997SD Rx Module,308.7,2219,2022-06-19,"95713 Coleman Bypass Suite 345
New Michelleport, ND 32338"
PO-1320,2021-12-18,Benjamin Rodgers,離散式元件,ROHM,VS3V3BA1FS,277.2,2191,2022-05-07,"57565 Eric Cliffs
East Coreyburgh, OK 48682"
PO-1321,2021-10-01,Tony Morris,嵌入式模組,Thales,ELS61,238.35000000000002,1995,2022-07-01,"518 Bryan Mountains Suite 044
Tonyaport, FL 59730"
PO-1322,2022-02-15,Chad Tate,光電產品,Sony Semiconductor,"IMX307LQD/LQR,  IMX335LLN/LQN, IMX412-AACK, IMX323LQN",123.9,1740,2022-06-17,"637 Mcgrath Lights Suite 625
Paulmouth, OR 95108"
PO-1323,2021-04-29,Mark Ortiz,類比-IC,STMicroelectronics,BALF-NRG-01D3,118.65,1305,2022-01-18,"914 Joseph Track
East Andrew, IA 39798"
PO-1324,2021-04-08,Barbara Martinez,非光學傳感器,Sony Semiconductor,CXD5603GF,192.15,2451,2022-06-24,"PSC 0844, Box 0847
APO AP 20925"
PO-1325,2021-05-28,Timothy Johnson,類比-IC,Monolithic Power Systems,MP26124,156.45000000000002,1050,2022-03-27,"1413 Allen Corners
Shawland, UT 70157"
PO-1326,2022-05-26,Sharon Wilson,軟體類,Cyberlink,000,52.5,1527,2022-06-01,"33965 Maria Fords Apt. 318
South Annland, TN 00800"
PO-1327,2021-07-03,Tracy Jones,微型組件,Marvell,ARMADA 8K Family,277.2,2118,2022-06-06,"875 Curry Ridges Suite 609
South Shawn, MN 88727"
PO-1328,2021-06-17,Travis Kent,離散式元件,UnitedSiC,"UJ3C, UF3C, UF3SC",291.90000000000003,1643,2021-06-28,"309 Sarah Mountains Suite 196
Watsonhaven, TN 53604"
PO-1329,2021-06-03,Jenna Carlson,軟體類,Cyberlink,000,52.5,2401,2021-11-11,"88085 Ross Pike Apt. 878
North Johnside, DE 68751"
PO-1330,2021-07-16,Megan Welch,類比-IC,Celeno,CL8066,109.2,1330,2022-02-20,"74449 Renee Islands
East Melissa, KS 29085"
PO-1331,2021-04-08,Sandra Hunt,嵌入式模組,Hannstar,HSD050GDW1-B00-P,50.400000000000006,1946,2022-06-30,"1029 David Trafficway Apt. 620
Aliciaside, WV 50122"
PO-1332,2021-10-19,Tammy Jackson,類比-IC,Marvell,88E2010,18.900000000000002,1063,2021-10-26,"725 Pamela Summit
North Peterburgh, IL 30626"
PO-1333,2022-05-11,Adam Ellis,嵌入式模組,Silicon Labs,Giant Gecko GG11 Series 1,237.3,1889,2022-05-11,"727 Cohen Extensions Apt. 472
Ashleyberg, DE 50432"
PO-1334,2022-03-25,Danielle Gaines,積體電路-IC,Lattice,可實現硬體信任根的安全FPGA,196.35,2116,2022-04-24,"06181 Casey Creek
Howardview, IA 43377"
PO-1335,2022-01-26,Robert Stevens,類比-IC,Littelfuse,HE3300,282.45,2833,2022-04-10,"1783 Cervantes Crest Suite 657
Carolynburgh, OK 28905"
PO-1336,2021-04-22,Betty Ross,嵌入式模組,Summit Wireless,Summit SWS997SD Rx Module,308.7,1315,2022-05-09,"57712 Darryl Ridges Suite 392
New Georgehaven, MI 17908"
PO-1337,2022-03-30,Kristin Jones,類比-IC,STMicroelectronics,BlueNRG-1,142.8,2808,2022-04-18,"294 Michael Brooks
Mccarthyshire, OR 39297"
PO-1338,2022-04-12,Madeline Smith,記憶體,STMicroelectronics,Memories,297.15000000000003,1958,2022-04-27,"321 Sarah Trafficway
Thomasbury, MT 81762"
PO-1339,2021-05-02,Susan Wilson,類比-IC,Monolithic Power Systems,MP175,235.20000000000002,1113,2021-12-21,"PSC 3516, Box 6085
APO AP 30956"
PO-1340,2022-02-12,Justin Miller,離散式元件,ROHM,SMF20VTR,244.65,2105,2022-05-25,"110 Jennifer Ford
Hancockland, CO 26205"
PO-1341,2021-04-15,Rebecca Lawson,嵌入式模組,Innolux,N116BCA,278.25,2580,2021-07-13,"27375 Thomas Square Apt. 240
West Trevormouth, OK 82716"
PO-1342,2022-05-22,Priscilla Rodriguez,嵌入式模組,Summit Wireless,Summit SWM908SD TX Module,84.0,2066,2022-06-21,"7658 Lori Radial Apt. 544
South Anthonyshire, NE 75930"
PO-1343,2021-07-17,Rebecca Collins,離散式元件,Littelfuse,LSIC1MO120E0080,201.60000000000002,2631,2022-04-01,"280 Juarez Centers
Coopermouth, WV 95109"
PO-1344,2021-04-13,John Goodman,非光學傳感器,STMicroelectronics,LIS25BA,51.45,2269,2022-06-19,"245 Zachary Meadows Suite 947
Mccallview, LA 21274"
PO-1345,2021-06-18,John Thomas,積體電路-IC,Lattice,可實現硬體信任根的安全FPGA,196.35,2627,2021-08-09,"4594 Clark Mountains
Lake Lisaside, AZ 08836"
PO-1346,2021-12-17,Teresa Conway,離散式元件,KEC,KMA2D4P20SA,227.85000000000002,2507,2021-12-19,"4585 Hamilton Vista Suite 695
Sandrabury, CO 53956"
PO-1347,2021-04-07,Gregg Osborne,類比-IC,Marvell,Prestera 98CX8129,19.95,1310,2022-04-19,"667 Lowe Creek Apt. 804
Port John, MN 53288"
PO-1348,2021-12-04,Lawrence Rocha,光電產品,Sony Semiconductor,"IMX307LQD/LQR,  IMX335LLN/LQN, IMX412-AACK, IMX323LQN",123.9,2277,2022-01-29,"494 Mark Passage Apt. 387
Cesarstad, SD 57943"
PO-1349,2021-11-27,Francis Pierce,積體電路-IC,Terminus,FE2.1,179.55,1303,2022-01-10,"USCGC Jones
FPO AE 06357"
PO-1350,2021-08-31,Brian Peterson,嵌入式模組,Silicon Labs,EFR32ZG,286.65000000000003,2670,2022-04-25,"92864 Kimberly Turnpike
Olsenberg, MD 81683"
PO-1351,2021-07-31,Louis Maldonado,微型組件,FocalTech,Smart Phone Application,114.45,2156,2022-05-12,"381 Kimberly Shoal
Garzatown, WY 09572"
PO-1352,2022-03-14,Joseph Ramsey MD,積體電路-IC,Boréas Technologies,BOS1901,249.9,1848,2022-05-05,"15808 Mayer Radial
East Isaac, AK 64470"
PO-1353,2021-11-21,Candace Trujillo,測試及測量,Rohde & Schwarz,HM8150 Arbitrary Function Generator,221.55,1254,2022-04-05,"79892 Herrera Way Suite 029
East Kennethstad, MO 83922"
PO-1354,2022-01-25,William Nolan,類比-IC,Monolithic Power Systems,MP3416,42.0,1112,2022-06-09,"PSC 8778, Box 1726
APO AA 68150"
PO-1355,2022-04-16,David Martinez,積體電路-IC,Skyworks,Si538x,33.6,1259,2022-05-01,"2476 Mckee Valley Apt. 473
Powelltown, AK 18662"
PO-1356,2022-01-10,Darryl Velez,積體電路-IC,Boréas Technologies,BOS1901,249.9,2976,2022-03-09,"41533 Weeks Motorway Suite 971
Burnettside, AZ 75771"
PO-1357,2021-05-18,Jean Stewart,積體電路-IC,Terminus,FE1.1,246.75,1158,2021-12-26,"6489 Mark Heights
Barryland, NE 57923"
PO-1358,2021-10-31,Nicholas Patterson,積體電路-IC,Lattice,MachXO2,214.20000000000002,2194,2021-12-30,"314 Graves Summit Suite 119
South Michaeltown, AR 82619"
PO-1359,2021-09-12,Lauren Tran,記憶體,GigaDevice,GD25xx,36.75,1106,2021-11-05,"3712 Bryan Bridge Suite 365
Port Donnahaven, PA 51045"
PO-1360,2021-04-30,Dwayne Johnson,記憶體,Western Digital (SanDisk),iNAND 7232,162.75,2009,2021-05-08,"63994 Clayton Knoll Suite 292
East Russellbury, NM 36098"
PO-1361,2022-02-25,David Berry,測試及測量,Rohde & Schwarz,RTM3000,156.45000000000002,2237,2022-06-25,"6752 Alex Mountains Apt. 187
Lake Sarahhaven, MN 06894"
PO-1362,2022-01-24,Danny Williamson,微型組件,Sony Semiconductor,CXD3781,59.85,2510,2022-01-28,"84633 John Plains Suite 132
Dannyborough, WV 10245"
PO-1363,2021-05-23,Kerry Johnson,類比-IC,STMicroelectronics,VNH7100BAS,217.35000000000002,2203,2021-11-07,"32583 Evelyn Land Apt. 852
South Lisastad, MO 16363"
PO-1364,2021-10-06,Shane Santos,光電產品,Sony Semiconductor,"IMX307LQD/LQR,  IMX335LLN/LQN, IMX412-AACK, IMX323LQN",123.9,2311,2022-06-22,"2878 Rodriguez Light Apt. 026
Jeremystad, CA 82841"
PO-1365,2021-08-26,Jon Pittman,非光學傳感器,STMicroelectronics,LSM6DSR,239.4,2535,2022-03-19,"25053 Kaufman Center Suite 145
Karenview, MI 14762"
PO-1366,2021-07-12,Daniel Frank,微型組件,Marvell,CNF95XX,142.8,1394,2022-04-03,"17959 Clay Knolls Suite 698
Stevenport, CA 49129"
PO-1367,2021-07-04,Jose Thomas,類比-IC,Littelfuse,HE3300,282.45,1639,2021-12-03,"435 Chase Unions
New Kristinstad, VT 40659"
PO-1368,2022-06-01,Michael Brown,類比-IC,STMicroelectronics,ST25 NFC,288.75,2687,2022-06-06,"PSC 7998, Box 7721
APO AP 93667"
PO-1369,2021-10-01,Emily Perez,電池,GP,CR123A,238.35000000000002,1092,2022-01-03,"0686 Jesse Spurs Apt. 686
North Dana, NM 70814"
PO-1370,2021-08-01,Alex Schmidt,類比-IC,Marvell,Prestera 98CX8129,19.95,2427,2021-10-25,"822 Ryan Plaza
Riveraberg, MD 99012"
PO-1371,2021-08-03,Stacey Keller,非光學傳感器,Superior Sensor Technology,HV Series,65.10000000000001,1391,2021-12-21,"113 Anderson Streets Apt. 352
South Lisatown, NC 12982"
PO-1372,2021-07-04,Lisa Hawkins,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,1013,2021-11-06,"41464 Gabrielle Stravenue
Port Jeffreyport, KY 67371"
PO-1373,2022-01-31,Barry Acevedo,微型組件,Credo,"Seagull 50, Seagull 200",58.800000000000004,2428,2022-03-01,"29466 Michelle Locks Suite 405
Port Chelseachester, SD 98873"
PO-1374,2022-05-12,Evan Johnson,嵌入式模組,Silicon Labs,"Z-Wave 500, Z-Wave 700",177.45000000000002,2923,2022-06-03,"2712 Victoria Tunnel Apt. 645
Scotthaven, WA 13045"
PO-1375,2022-01-02,Kathryn Carr,類比-IC,Littelfuse,SZ1SMB Series,218.4,1898,2022-04-11,"755 Freeman Tunnel
Jaimeland, AZ 18225"
PO-1376,2021-09-14,Jennifer Martinez,類比-IC,Marvell,88X93160,236.25,2626,2022-03-29,"3398 Jonathon Rue Apt. 147
East Allisonstad, KS 14292"
PO-1377,2022-01-17,Nicole Duran,類比-IC,STMicroelectronics,ESDCAN03-2BWY,92.4,1375,2022-01-21,"862 Larry Isle
Lake Cynthia, NE 16452"
PO-1378,2021-04-12,Lori Francis,類比-IC,Monolithic Power Systems,MP3416,42.0,2191,2021-08-27,"622 Heather Club
Andrewchester, AR 21879"
PO-1379,2021-12-23,Shelley Reyes,類比-IC,Marvell,98DX325x,168.0,2141,2022-01-27,"028 Murray Springs Apt. 009
Lake Jenna, UT 41388"
PO-1380,2022-05-22,Gary Wilson,微型組件,Marvell,ARMADA 8K Family,277.2,1719,2022-06-01,"441 Patty Grove
Brandonmouth, NE 31391"
PO-1381,2021-08-15,Nathan Olson,嵌入式模組,USI,WM-N-BM-30,51.45,1097,2022-05-17,"642 Lisa Plain
Larsenmouth, ID 07255"
